agency_cd,site_no,Date,Discharge_CFS,Discharge_Code,Discharge_CMS
USGS,02296750,2004-10-11,5670,A,160.557
USGS,02296750,2004-10-12,5400,A,152.911
USGS,02296750,2004-10-13,5040,A,142.717
USGS,02296750,2004-10-14,4720,A,133.656
USGS,02296750,2004-10-15,4450,A,126.01
USGS,02296750,2004-10-16,4210,A,119.214
USGS,02296750,2004-10-17,3990,A,112.984
USGS,02296750,2004-10-18,3790,A,107.321
USGS,02296750,2004-10-19,3580,A,101.374
USGS,02296750,2004-10-20,3380,A,95.711
USGS,02296750,2004-10-21,3180,A,90.048
USGS,02296750,2004-10-22,2990,A,84.667
USGS,02296750,2004-10-23,2820,A,79.854
USGS,02296750,2004-10-24,2680,A,75.889
USGS,02296750,2004-10-25,2530,A,71.642
USGS,02296750,2004-10-26,2340,A,66.261
USGS,02296750,2004-10-27,2120,A,60.032
USGS,02296750,2004-10-28,1940,A,54.935
USGS,02296750,2004-10-29,1800,A,50.97
USGS,02296750,2004-10-30,1690,A,47.855
USGS,02296750,2004-10-31,1600,A,45.307
USGS,02296750,2004-11-01,1530,A,43.325
USGS,02296750,2004-11-02,1470,A,41.626
USGS,02296750,2004-11-03,1380,A,39.077
USGS,02296750,2004-11-04,1300,A,36.812
USGS,02296750,2004-11-05,1230,A,34.83
USGS,02296750,2004-11-06,1170,A,33.131
USGS,02296750,2004-11-07,1140,A,32.281
USGS,02296750,2004-11-08,1110,A,31.432
USGS,02296750,2004-11-09,1070,A,30.299
USGS,02296750,2004-11-10,1040,A,29.45
USGS,02296750,2004-11-11,1020,A,28.883
USGS,02296750,2004-11-12,995,A,28.175
USGS,02296750,2004-11-13,934,A,26.448
USGS,02296750,2004-11-14,860,A,24.352
USGS,02296750,2004-11-15,800,A,22.653
USGS,02296750,2004-11-16,765,A,21.662
USGS,02296750,2004-11-17,742,A,21.011
USGS,02296750,2004-11-18,724,A,20.501
USGS,02296750,2004-11-19,707,A,20.02
USGS,02296750,2004-11-20,691,A,19.567
USGS,02296750,2004-11-21,674,A,19.086
USGS,02296750,2004-11-22,660,A,18.689
USGS,02296750,2004-11-23,647,A,18.321
USGS,02296750,2004-11-24,636,A,18.01
USGS,02296750,2004-11-25,634,A,17.953
USGS,02296750,2004-11-26,629,A,17.811
USGS,02296750,2004-11-27,639,A,18.094
USGS,02296750,2004-11-28,662,A,18.746
USGS,02296750,2004-11-29,655,A,18.548
USGS,02296750,2004-11-30,642,A,18.179
USGS,02296750,2004-12-01,624,A,17.67
USGS,02296750,2004-12-02,595,A,16.849
USGS,02296750,2004-12-03,575,A,16.282
USGS,02296750,2004-12-04,560,A,15.857
USGS,02296750,2004-12-05,543,A,15.376
USGS,02296750,2004-12-06,533,A,15.093
USGS,02296750,2004-12-07,526,A,14.895
USGS,02296750,2004-12-08,518,A,14.668
USGS,02296750,2004-12-09,511,A,14.47
USGS,02296750,2004-12-10,508,A,14.385
USGS,02296750,2004-12-11,502,A,14.215
USGS,02296750,2004-12-12,498,A,14.102
USGS,02296750,2004-12-13,488,A,13.819
USGS,02296750,2004-12-14,473,A,13.394
USGS,02296750,2004-12-15,456,A,12.912
USGS,02296750,2004-12-16,447,A,12.658
USGS,02296750,2004-12-17,441,A,12.488
USGS,02296750,2004-12-18,442,A,12.516
USGS,02296750,2004-12-19,436,A,12.346
USGS,02296750,2004-12-20,426,A,12.063
USGS,02296750,2004-12-21,404,A,11.44
USGS,02296750,2004-12-22,383,A,10.845
USGS,02296750,2004-12-23,367,A,10.392
USGS,02296750,2004-12-24,358,A,10.137
USGS,02296750,2004-12-25,413,A,11.695
USGS,02296750,2004-12-26,873,A,24.721
USGS,02296750,2004-12-27,1410,A,39.927
USGS,02296750,2004-12-28,1530,A,43.325
USGS,02296750,2004-12-29,1400,A,39.644
USGS,02296750,2004-12-30,1220,A,34.547
USGS,02296750,2004-12-31,1080,A,30.582
USGS,02296750,2005-01-01,970,A,27.467
USGS,02296750,2005-01-02,886,A,25.089
USGS,02296750,2005-01-03,818,A,23.163
USGS,02296750,2005-01-04,758,A,21.464
USGS,02296750,2005-01-05,707,A,20.02
USGS,02296750,2005-01-06,659,A,18.661
USGS,02296750,2005-01-07,615,A,17.415
USGS,02296750,2005-01-08,589,A,16.679
USGS,02296750,2005-01-09,573,A,16.226
USGS,02296750,2005-01-10,567,A,16.056
USGS,02296750,2005-01-11,564,A,15.971
USGS,02296750,2005-01-12,560,A,15.857
USGS,02296750,2005-01-13,552,A,15.631
USGS,02296750,2005-01-14,603,A,17.075
USGS,02296750,2005-01-15,944,A,26.731
USGS,02296750,2005-01-16,1460,A,41.343
USGS,02296750,2005-01-17,1580,A,44.741
USGS,02296750,2005-01-18,1490,A,42.192
USGS,02296750,2005-01-19,1390,A,39.36
USGS,02296750,2005-01-20,1330,A,37.661
USGS,02296750,2005-01-21,1270,A,35.962
USGS,02296750,2005-01-22,1220,A,34.547
USGS,02296750,2005-01-23,1150,A,32.564
USGS,02296750,2005-01-24,1080,A,30.582
USGS,02296750,2005-01-25,1030,A,29.166
USGS,02296750,2005-01-26,989,A,28.005
USGS,02296750,2005-01-27,951,A,26.929
USGS,02296750,2005-01-28,911,A,25.797
USGS,02296750,2005-01-29,843,A,23.871
USGS,02296750,2005-01-30,757,A,21.436
USGS,02296750,2005-01-31,694,A,19.652
USGS,02296750,2005-02-01,660,A,18.689
USGS,02296750,2005-02-02,641,A,18.151
USGS,02296750,2005-02-03,618,A,17.5
USGS,02296750,2005-02-04,603,A,17.075
USGS,02296750,2005-02-05,590,A,16.707
USGS,02296750,2005-02-06,574,A,16.254
USGS,02296750,2005-02-07,556,A,15.744
USGS,02296750,2005-02-08,539,A,15.263
USGS,02296750,2005-02-09,524,A,14.838
USGS,02296750,2005-02-10,504,A,14.272
USGS,02296750,2005-02-11,485,A,13.734
USGS,02296750,2005-02-12,462,A,13.082
USGS,02296750,2005-02-13,446,A,12.629
USGS,02296750,2005-02-14,434,A,12.29
USGS,02296750,2005-02-15,427,A,12.091
USGS,02296750,2005-02-16,422,A,11.95
USGS,02296750,2005-02-17,416,A,11.78
USGS,02296750,2005-02-18,406,A,11.497
USGS,02296750,2005-02-19,388,A,10.987
USGS,02296750,2005-02-20,366,A,10.364
USGS,02296750,2005-02-21,345,A,9.769
USGS,02296750,2005-02-22,327,A,9.26
USGS,02296750,2005-02-23,314,A,8.891
USGS,02296750,2005-02-24,304,A,8.608
USGS,02296750,2005-02-25,295,A,8.353
USGS,02296750,2005-02-26,289,A,8.184
USGS,02296750,2005-02-27,380,A,10.76
USGS,02296750,2005-02-28,825,A,23.361
USGS,02296750,2005-03-01,1740,A,49.271
USGS,02296750,2005-03-02,2550,A,72.208
USGS,02296750,2005-03-03,3260,A,92.313
USGS,02296750,2005-03-04,3730,A,105.622
USGS,02296750,2005-03-05,3950,A,111.852
USGS,02296750,2005-03-06,3870,A,109.586
USGS,02296750,2005-03-07,3470,A,98.259
USGS,02296750,2005-03-08,2900,A,82.119
USGS,02296750,2005-03-09,2330,A,65.978
USGS,02296750,2005-03-10,1990,A,56.351
USGS,02296750,2005-03-11,1810,A,51.253
USGS,02296750,2005-03-12,1690,A,47.855
USGS,02296750,2005-03-13,1490,A,42.192
USGS,02296750,2005-03-14,1240,A,35.113
USGS,02296750,2005-03-15,1030,A,29.166
USGS,02296750,2005-03-16,898,A,25.429
USGS,02296750,2005-03-17,1050,A,29.733
USGS,02296750,2005-03-18,2190,A,62.014
USGS,02296750,2005-03-19,3160,A,89.481
USGS,02296750,2005-03-20,3710,A,105.056
USGS,02296750,2005-03-21,3900,A,110.436
USGS,02296750,2005-03-22,3840,A,108.737
USGS,02296750,2005-03-23,3610,A,102.224
USGS,02296750,2005-03-24,3320,A,94.012
USGS,02296750,2005-03-25,3050,A,86.366
USGS,02296750,2005-03-26,2810,A,79.57
USGS,02296750,2005-03-27,2600,A,73.624
USGS,02296750,2005-03-28,2380,A,67.394
USGS,02296750,2005-03-29,2150,A,60.881
USGS,02296750,2005-03-30,1930,A,54.652
USGS,02296750,2005-03-31,1730,A,48.988
USGS,02296750,2005-04-01,1560,A,44.174
USGS,02296750,2005-04-02,1440,A,40.776
USGS,02296750,2005-04-03,1350,A,38.228
USGS,02296750,2005-04-04,1240,A,35.113
USGS,02296750,2005-04-05,1070,A,30.299
USGS,02296750,2005-04-06,920,A,26.051
USGS,02296750,2005-04-07,823,A,23.305
USGS,02296750,2005-04-08,794,A,22.484
USGS,02296750,2005-04-09,760,A,21.521
USGS,02296750,2005-04-10,718,A,20.331
USGS,02296750,2005-04-11,674,A,19.086
USGS,02296750,2005-04-12,626,A,17.726
USGS,02296750,2005-04-13,600,A,16.99
USGS,02296750,2005-04-14,583,A,16.509
USGS,02296750,2005-04-15,565,A,15.999
USGS,02296750,2005-04-16,536,A,15.178
USGS,02296750,2005-04-17,506,A,14.328
USGS,02296750,2005-04-18,486,A,13.762
USGS,02296750,2005-04-19,445,A,12.601
USGS,02296750,2005-04-20,400,A,11.327
USGS,02296750,2005-04-21,369,A,10.449
USGS,02296750,2005-04-22,352,A,9.968
USGS,02296750,2005-04-23,341,A,9.656
USGS,02296750,2005-04-24,324,A,9.175
USGS,02296750,2005-04-25,313,A,8.863
USGS,02296750,2005-04-26,314,A,8.891
USGS,02296750,2005-04-27,366,A,10.364
USGS,02296750,2005-04-28,432,A,12.233
USGS,02296750,2005-04-29,452,A,12.799
USGS,02296750,2005-04-30,419,A,11.865
USGS,02296750,2005-05-01,416,A,11.78
USGS,02296750,2005-05-02,443,A,12.544
USGS,02296750,2005-05-03,482,A,13.649
USGS,02296750,2005-05-04,940,A,26.618
USGS,02296750,2005-05-05,1850,A,52.386
USGS,02296750,2005-05-06,2030,A,57.483
USGS,02296750,2005-05-07,1820,A,51.537
USGS,02296750,2005-05-08,1490,A,42.192
USGS,02296750,2005-05-09,1240,A,35.113
USGS,02296750,2005-05-10,1110,A,31.432
USGS,02296750,2005-05-11,1030,A,29.166
USGS,02296750,2005-05-12,970,A,27.467
USGS,02296750,2005-05-13,931,A,26.363
USGS,02296750,2005-05-14,924,A,26.165
USGS,02296750,2005-05-15,843,A,23.871
USGS,02296750,2005-05-16,729,A,20.643
USGS,02296750,2005-05-17,676,A,19.142
USGS,02296750,2005-05-18,622,A,17.613
USGS,02296750,2005-05-19,578,A,16.367
USGS,02296750,2005-05-20,506,A,14.328
USGS,02296750,2005-05-21,443,A,12.544
USGS,02296750,2005-05-22,399,A,11.298
USGS,02296750,2005-05-23,373,A,10.562
USGS,02296750,2005-05-24,352,A,9.968
USGS,02296750,2005-05-25,329,A,9.316
USGS,02296750,2005-05-26,313,A,8.863
USGS,02296750,2005-05-27,318,A,9.005
USGS,02296750,2005-05-28,322,A,9.118
USGS,02296750,2005-05-29,336,A,9.514
USGS,02296750,2005-05-30,334,A,9.458
USGS,02296750,2005-05-31,334,A,9.458
USGS,02296750,2005-06-01,572,A,16.197
USGS,02296750,2005-06-02,1260,A,35.679
USGS,02296750,2005-06-03,2210,A,62.58
USGS,02296750,2005-06-04,3090,A,87.499
USGS,02296750,2005-06-05,4370,A,123.745
USGS,02296750,2005-06-06,5310,A,150.362
USGS,02296750,2005-06-07,5540,A,156.875
USGS,02296750,2005-06-08,5720,A,161.972
USGS,02296750,2005-06-09,5910,A,167.353
USGS,02296750,2005-06-10,5990,A,169.618
USGS,02296750,2005-06-11,6020,A,170.467
USGS,02296750,2005-06-12,6070,A,171.883
USGS,02296750,2005-06-13,6420,A,181.794
USGS,02296750,2005-06-14,6290,A,178.113
USGS,02296750,2005-06-15,6320,A,178.962
USGS,02296750,2005-06-16,6360,A,180.095
USGS,02296750,2005-06-17,6310,A,178.679
USGS,02296750,2005-06-18,6120,A,173.299
USGS,02296750,2005-06-19,5810,A,164.521
USGS,02296750,2005-06-20,5380,A,152.345
USGS,02296750,2005-06-21,4930,A,139.602
USGS,02296750,2005-06-22,4340,A,122.895
USGS,02296750,2005-06-23,3780,A,107.038
USGS,02296750,2005-06-24,3540,A,100.242
USGS,02296750,2005-06-25,3650,A,103.356
USGS,02296750,2005-06-26,3800,A,107.604
USGS,02296750,2005-06-27,3770,A,106.755
USGS,02296750,2005-06-28,3870,A,109.586
USGS,02296750,2005-06-29,4140,A,117.232
USGS,02296750,2005-06-30,4550,A,128.842
USGS,02296750,2005-07-01,4750,A,134.505
USGS,02296750,2005-07-02,4920,A,139.319
USGS,02296750,2005-07-03,4980,A,141.018
USGS,02296750,2005-07-04,5100,A,144.416
USGS,02296750,2005-07-05,5250,A,148.663
USGS,02296750,2005-07-06,5400,A,152.911
USGS,02296750,2005-07-07,5470,A,154.893
USGS,02296750,2005-07-08,5430,A,153.76
USGS,02296750,2005-07-09,5670,A,160.557
USGS,02296750,2005-07-10,5850,A,165.654
USGS,02296750,2005-07-11,5770,A,163.388
USGS,02296750,2005-07-12,5740,A,162.539
USGS,02296750,2005-07-13,5760,A,163.105
USGS,02296750,2005-07-14,5670,A,160.557
USGS,02296750,2005-07-15,5500,A,155.743
USGS,02296750,2005-07-16,5360,A,151.778
USGS,02296750,2005-07-17,5230,A,148.097
USGS,02296750,2005-07-18,5070,A,143.566
USGS,02296750,2005-07-19,4870,A,137.903
USGS,02296750,2005-07-20,4670,A,132.24
USGS,02296750,2005-07-21,4450,A,126.01
USGS,02296750,2005-07-22,4200,A,118.931
USGS,02296750,2005-07-23,3950,A,111.852
USGS,02296750,2005-07-24,3710,A,105.056
USGS,02296750,2005-07-25,3480,A,98.543
USGS,02296750,2005-07-26,3230,A,91.463
USGS,02296750,2005-07-27,3150,A,89.198
USGS,02296750,2005-07-28,3120,A,88.349
USGS,02296750,2005-07-29,2880,A,81.553
USGS,02296750,2005-07-30,2550,A,72.208
USGS,02296750,2005-07-31,2240,A,63.43
USGS,02296750,2005-08-01,2680,A,75.889
USGS,02296750,2005-08-02,2680,A,75.889
USGS,02296750,2005-08-03,2470,A,69.943
USGS,02296750,2005-08-04,2330,A,65.978
USGS,02296750,2005-08-05,2390,A,67.677
USGS,02296750,2005-08-06,2570,A,72.774
USGS,02296750,2005-08-07,2590,A,73.341
USGS,02296750,2005-08-08,2750,A,77.871
USGS,02296750,2005-08-09,2960,A,83.818
USGS,02296750,2005-08-10,3040,A,86.083
USGS,02296750,2005-08-11,3040,A,86.083
USGS,02296750,2005-08-12,2920,A,82.685
USGS,02296750,2005-08-13,2740,A,77.588
USGS,02296750,2005-08-14,2610,A,73.907
USGS,02296750,2005-08-15,2450,A,69.376
USGS,02296750,2005-08-16,2270,A,64.279
USGS,02296750,2005-08-17,2120,A,60.032
USGS,02296750,2005-08-18,2080,A,58.899
USGS,02296750,2005-08-19,2080,A,58.899
USGS,02296750,2005-08-20,2080,A,58.899
USGS,02296750,2005-08-21,2030,A,57.483
USGS,02296750,2005-08-22,2030,A,57.483
USGS,02296750,2005-08-23,2230,A,63.147
USGS,02296750,2005-08-24,2450,A,69.376
USGS,02296750,2005-08-25,2390,A,67.677
USGS,02296750,2005-08-26,2120,A,60.032
USGS,02296750,2005-08-27,1890,A,53.519
USGS,02296750,2005-08-28,1900,A,53.802
USGS,02296750,2005-08-29,1870,A,52.953
USGS,02296750,2005-08-30,1770,A,50.121
USGS,02296750,2005-08-31,1750,A,49.554
USGS,02296750,2005-09-01,1810,A,51.253
USGS,02296750,2005-09-02,1920,A,54.368
USGS,02296750,2005-09-03,1980,A,56.067
USGS,02296750,2005-09-04,2260,A,63.996
USGS,02296750,2005-09-05,2520,A,71.358
USGS,02296750,2005-09-06,2450,A,69.376
USGS,02296750,2005-09-07,2110,A,59.749
USGS,02296750,2005-09-08,1800,A,50.97
USGS,02296750,2005-09-09,1620,A,45.873
USGS,02296750,2005-09-10,1510,A,42.758
USGS,02296750,2005-09-11,1440,A,40.776
USGS,02296750,2005-09-12,1360,A,38.511
USGS,02296750,2005-09-13,1260,A,35.679
USGS,02296750,2005-09-14,1160,A,32.848
USGS,02296750,2005-09-15,1070,A,30.299
USGS,02296750,2005-09-16,994,A,28.147
USGS,02296750,2005-09-17,891,A,25.23
USGS,02296750,2005-09-18,782,A,22.144
USGS,02296750,2005-09-19,695,A,19.68
USGS,02296750,2005-09-20,631,A,17.868
USGS,02296750,2005-09-21,591,A,16.735
USGS,02296750,2005-09-22,596,A,16.877
USGS,02296750,2005-09-23,661,A,18.717
USGS,02296750,2005-09-24,656,A,18.576
USGS,02296750,2005-09-25,614,A,17.387
USGS,02296750,2005-09-26,594,A,16.82
USGS,02296750,2005-09-27,816,A,23.107
USGS,02296750,2005-09-28,978,A,27.694
USGS,02296750,2005-09-29,1050,A,29.733
USGS,02296750,2005-09-30,1350,A,38.228
USGS,02296750,2005-10-01,1280,A,36.246
USGS,02296750,2005-10-02,1060,A,30.016
USGS,02296750,2005-10-03,955,A,27.043
USGS,02296750,2005-10-04,904,A,25.598
USGS,02296750,2005-10-05,846,A,23.956
USGS,02296750,2005-10-06,808,A,22.88
USGS,02296750,2005-10-07,912,A,25.825
USGS,02296750,2005-10-08,1250,A,35.396
USGS,02296750,2005-10-09,1290,A,36.529
USGS,02296750,2005-10-10,1200,A,33.98
USGS,02296750,2005-10-11,1060,A,30.016
USGS,02296750,2005-10-12,913,A,25.853
USGS,02296750,2005-10-13,814,A,23.05
USGS,02296750,2005-10-14,737,A,20.87
USGS,02296750,2005-10-15,685,A,19.397
USGS,02296750,2005-10-16,642,A,18.179
USGS,02296750,2005-10-17,600,A,16.99
USGS,02296750,2005-10-18,564,A,15.971
USGS,02296750,2005-10-19,532,A,15.065
USGS,02296750,2005-10-20,508,A,14.385
USGS,02296750,2005-10-21,526,A,14.895
USGS,02296750,2005-10-22,679,A,19.227
USGS,02296750,2005-10-23,670,A,18.972
USGS,02296750,2005-10-24,1930,A,54.652
USGS,02296750,2005-10-25,4610,A,130.541
USGS,02296750,2005-10-26,5210,A,147.531
USGS,02296750,2005-10-27,5290,A,149.796
USGS,02296750,2005-10-28,5140,A,145.549
USGS,02296750,2005-10-29,4840,A,137.054
USGS,02296750,2005-10-30,4480,A,126.859
USGS,02296750,2005-10-31,4060,A,114.966
USGS,02296750,2005-11-01,3650,A,103.356
USGS,02296750,2005-11-02,3500,A,99.109
USGS,02296750,2005-11-03,3390,A,95.994
USGS,02296750,2005-11-04,3210,A,90.897
USGS,02296750,2005-11-05,2920,A,82.685
USGS,02296750,2005-11-06,2600,A,73.624
USGS,02296750,2005-11-07,2290,A,64.846
USGS,02296750,2005-11-08,2040,A,57.766
USGS,02296750,2005-11-09,1860,A,52.669
USGS,02296750,2005-11-10,1720,A,48.705
USGS,02296750,2005-11-11,1560,A,44.174
USGS,02296750,2005-11-12,1380,A,39.077
USGS,02296750,2005-11-13,1190,A,33.697
USGS,02296750,2005-11-14,1050,A,29.733
USGS,02296750,2005-11-15,959,A,27.156
USGS,02296750,2005-11-16,905,A,25.627
USGS,02296750,2005-11-17,865,A,24.494
USGS,02296750,2005-11-18,834,A,23.616
USGS,02296750,2005-11-19,801,A,22.682
USGS,02296750,2005-11-20,769,A,21.776
USGS,02296750,2005-11-21,750,A,21.238
USGS,02296750,2005-11-22,732,A,20.728
USGS,02296750,2005-11-23,710,A,20.105
USGS,02296750,2005-11-24,693,A,19.624
USGS,02296750,2005-11-25,675,A,19.114
USGS,02296750,2005-11-26,654,A,18.519
USGS,02296750,2005-11-27,627,A,17.755
USGS,02296750,2005-11-28,597,A,16.905
USGS,02296750,2005-11-29,631,A,17.868
USGS,02296750,2005-11-30,768,A,21.747
USGS,02296750,2005-12-01,815,A,23.078
USGS,02296750,2005-12-02,745,A,21.096
USGS,02296750,2005-12-03,692,A,19.595
USGS,02296750,2005-12-04,665,A,18.831
USGS,02296750,2005-12-05,641,A,18.151
USGS,02296750,2005-12-06,622,A,17.613
USGS,02296750,2005-12-07,608,A,17.217
USGS,02296750,2005-12-08,598,A,16.933
USGS,02296750,2005-12-09,621,A,17.585
USGS,02296750,2005-12-10,666,A,18.859
USGS,02296750,2005-12-11,667,A,18.887
USGS,02296750,2005-12-12,657,A,18.604
USGS,02296750,2005-12-13,642,A,18.179
USGS,02296750,2005-12-14,636,A,18.01
USGS,02296750,2005-12-15,627,A,17.755
USGS,02296750,2005-12-16,610,A,17.273
USGS,02296750,2005-12-17,590,A,16.707
USGS,02296750,2005-12-18,575,A,16.282
USGS,02296750,2005-12-19,573,A,16.226
USGS,02296750,2005-12-20,591,A,16.735
USGS,02296750,2005-12-21,593,A,16.792
USGS,02296750,2005-12-22,589,A,16.679
USGS,02296750,2005-12-23,577,A,16.339
USGS,02296750,2005-12-24,573,A,16.226
USGS,02296750,2005-12-25,579,A,16.395
USGS,02296750,2005-12-26,574,A,16.254
USGS,02296750,2005-12-27,559,A,15.829
USGS,02296750,2005-12-28,535,A,15.15
USGS,02296750,2005-12-29,519,A,14.696
USGS,02296750,2005-12-30,499,A,14.13
USGS,02296750,2005-12-31,484,A,13.705
USGS,02296750,2006-01-01,471,A,13.337
USGS,02296750,2006-01-02,458,A,12.969
USGS,02296750,2006-01-03,443,A,12.544
USGS,02296750,2006-01-04,424,A,12.006
USGS,02296750,2006-01-05,409,A,11.582
USGS,02296750,2006-01-06,391,A,11.072
USGS,02296750,2006-01-07,383,A,10.845
USGS,02296750,2006-01-08,379,A,10.732
USGS,02296750,2006-01-09,374,A,10.591
USGS,02296750,2006-01-10,368,A,10.421
USGS,02296750,2006-01-11,364,A,10.307
USGS,02296750,2006-01-12,367,A,10.392
USGS,02296750,2006-01-13,362,A,10.251
USGS,02296750,2006-01-14,359,A,10.166
USGS,02296750,2006-01-15,350,A,9.911
USGS,02296750,2006-01-16,335,A,9.486
USGS,02296750,2006-01-17,324,A,9.175
USGS,02296750,2006-01-18,335,A,9.486
USGS,02296750,2006-01-19,341,A,9.656
USGS,02296750,2006-01-20,335,A,9.486
USGS,02296750,2006-01-21,323,A,9.146
USGS,02296750,2006-01-22,302,A,8.552
USGS,02296750,2006-01-23,288,A,8.155
USGS,02296750,2006-01-24,285,A,8.07
USGS,02296750,2006-01-25,281,A,7.957
USGS,02296750,2006-01-26,277,A,7.844
USGS,02296750,2006-01-27,275,A,7.787
USGS,02296750,2006-01-28,270,A,7.646
USGS,02296750,2006-01-29,262,A,7.419
USGS,02296750,2006-01-30,261,A,7.391
USGS,02296750,2006-01-31,258,A,7.306
USGS,02296750,2006-02-01,254,A,7.192
USGS,02296750,2006-02-02,244,A,6.909
USGS,02296750,2006-02-03,243,A,6.881
USGS,02296750,2006-02-04,485,A,13.734
USGS,02296750,2006-02-05,1280,A,36.246
USGS,02296750,2006-02-06,1580,A,44.741
USGS,02296750,2006-02-07,1350,A,38.228
USGS,02296750,2006-02-08,1140,A,32.281
USGS,02296750,2006-02-09,1040,A,29.45
USGS,02296750,2006-02-10,965,A,27.326
USGS,02296750,2006-02-11,887,A,25.117
USGS,02296750,2006-02-12,824,A,23.333
USGS,02296750,2006-02-13,767,A,21.719
USGS,02296750,2006-02-14,694,A,19.652
USGS,02296750,2006-02-15,629,A,17.811
USGS,02296750,2006-02-16,592,A,16.764
USGS,02296750,2006-02-17,563,A,15.942
USGS,02296750,2006-02-18,523,A,14.81
USGS,02296750,2006-02-19,482,A,13.649
USGS,02296750,2006-02-20,446,A,12.629
USGS,02296750,2006-02-21,421,A,11.921
USGS,02296750,2006-02-22,402,A,11.383
USGS,02296750,2006-02-23,384,A,10.874
USGS,02296750,2006-02-24,368,A,10.421
USGS,02296750,2006-02-25,362,A,10.251
USGS,02296750,2006-02-26,373,A,10.562
USGS,02296750,2006-02-27,382,A,10.817
USGS,02296750,2006-02-28,376,A,10.647
USGS,02296750,2006-03-01,357,A,10.109
USGS,02296750,2006-03-02,334,A,9.458
USGS,02296750,2006-03-03,316,A,8.948
USGS,02296750,2006-03-04,299,A,8.467
USGS,02296750,2006-03-05,294,A,8.325
USGS,02296750,2006-03-06,308,A,8.722
USGS,02296750,2006-03-07,313,A,8.863
USGS,02296750,2006-03-08,310,A,8.778
USGS,02296750,2006-03-09,284,A,8.042
USGS,02296750,2006-03-10,240,A,6.796
USGS,02296750,2006-03-11,219,A,6.201
USGS,02296750,2006-03-12,208,A,5.89
USGS,02296750,2006-03-13,199,A,5.635
USGS,02296750,2006-03-14,189,A,5.352
USGS,02296750,2006-03-15,179,A,5.069
USGS,02296750,2006-03-16,171,A,4.842
USGS,02296750,2006-03-17,162,A,4.587
USGS,02296750,2006-03-18,153,A,4.332
USGS,02296750,2006-03-19,143,A,4.049
USGS,02296750,2006-03-20,135,A,3.823
USGS,02296750,2006-03-21,129,A,3.653
USGS,02296750,2006-03-22,122,A,3.455
USGS,02296750,2006-03-23,121,A,3.426
USGS,02296750,2006-03-24,133,A,3.766
USGS,02296750,2006-03-25,134,A,3.794
USGS,02296750,2006-03-26,136,A,3.851
USGS,02296750,2006-03-27,125,A,3.54
USGS,02296750,2006-03-28,114,A,3.228
USGS,02296750,2006-03-29,105,A,2.973
USGS,02296750,2006-03-30,97.9,A,2.772
USGS,02296750,2006-03-31,91.5,A,2.591
USGS,02296750,2006-04-01,86.9,A,2.461
USGS,02296750,2006-04-02,82.5,A,2.336
USGS,02296750,2006-04-03,78.7,A,2.229
USGS,02296750,2006-04-04,76.3,A,2.161
USGS,02296750,2006-04-05,76.1,A,2.155
USGS,02296750,2006-04-06,79,A,2.237
USGS,02296750,2006-04-07,78.2,A,2.214
USGS,02296750,2006-04-08,75.9,A,2.149
USGS,02296750,2006-04-09,73.9,A,2.093
USGS,02296750,2006-04-10,69.9,A,1.979
USGS,02296750,2006-04-11,66.1,A,1.872
USGS,02296750,2006-04-12,64.2,A,1.818
USGS,02296750,2006-04-13,62.1,A,1.758
USGS,02296750,2006-04-14,59.8,A,1.693
USGS,02296750,2006-04-15,58.8,A,1.665
USGS,02296750,2006-04-16,57.3,A,1.623
USGS,02296750,2006-04-17,55.4,A,1.569
USGS,02296750,2006-04-18,53.4,A,1.512
USGS,02296750,2006-04-19,51.4,A,1.455
USGS,02296750,2006-04-20,49.2,A,1.393
USGS,02296750,2006-04-21,47.3,A,1.339
USGS,02296750,2006-04-22,46.3,A,1.311
USGS,02296750,2006-04-23,45,A,1.274
USGS,02296750,2006-04-24,45.8,A,1.297
USGS,02296750,2006-04-25,43.6,A,1.235
